IsAccountPrivate,IsVerified,HasProfilePicture,AnzahlFolgeIch,AnzahlFollower,AnzahlLikes,HasAccountDescription,AnzahlPosts,AreLikedVideosPrivate,NumberOfLikedVideos,IsABot
False,False,True,157,62400,630600,True,18,True,0.0,False
False,False,True,37,9083,158900,True,20,True,0.0,False
False,False,True,95,206100,352200,False,20,True,0.0,False
False,False,True,5214,252,10,False,1,False,18.0,True
False,False,True,58,0,0,True,0,True,0.0,True
False,False,True,1656,7769,161400,True,20,True,0.0,False
False,False,True,5399,125,0,False,0,False,20.0,True
False,False,True,270,11,0,False,6,True,0.0,True
False,False,False,0,0,0,True,0,True,0.0,True
False,False,True,339,3,0,False,0,False,20.0,True
False,False,True,460,4,0,False,0,False,20.0,True
False,False,True,89,5,0,False,0,False,20.0,True
False,False,True,34,54,18,True,1,True,0.0,False
False,False,True,5,10,75,True,3,True,0.0,False
False,False,True,528,10,2,True,2,False,9.0,True
False,False,True,141,1,0,True,0,True,0.0,True
False,False,True,736,17,0,False,0,False,20.0,True
False,False,True,56,3,0,False,0,True,0.0,False
False,False,True,1061,45,2,True,5,False,9.0,True
False,False,True,350,11,0,False,0,False,20.0,True
False,False,True,117,0,0,True,0,True,0.0,True
False,False,True,606,21,1,False,0,True,0.0,True
False,False,True,687,22,0,False,0,False,20.0,True
False,False,True,223,37900,391100,True,20,True,0.0,False
False,False,True,687,21,0,False,0,False,20.0,True
True,False,True,114,11000,110000,False,0,True,0.0,False
False,False,True,181,203000,1400000,True,20,True,0.0,False
False,False,True,502,20,0,True,0,False,20.0,True
False,False,True,947,193,121,False,16,True,0.0,True
False,False,True,33,26700,259200,False,20,True,0.0,False
False,False,True,736,28,0,False,0,False,20.0,True
False,False,True,83,2,0,False,0,False,20.0,True
False,False,True,1259,50,0,False,0,False,20.0,True
False,False,True,15,0,0,False,0,False,10.0,True
False,False,True,88,0,0,True,0,True,0.0,True
False,False,True,357,1,0,False,0,False,20.0,True
False,False,True,2253,470,6590,False,20,False,14.0,True
True,False,True,135,8,0,False,0,True,0.0,False
False,False,True,1305,460,464,False,20,False,0.0,True
False,False,True,310,2,0,False,0,False,20.0,True
True,False,True,41,0,0,False,0,True,0.0,True
False,False,True,98,0,0,True,0,True,0.0,True
False,False,True,19,58200,945200,True,20,True,0.0,False
False,False,True,939,36200,91800,True,20,True,0.0,False
False,False,True,303,128,1070,True,20,True,0.0,False
False,False,True,298,11,0,False,0,False,12.0,True
False,False,True,41,2,0,False,1,False,20.0,True
False,False,True,556,84,124,True,1,False,20.0,True
False,False,True,198,8707,40100,True,20,True,0.0,False
False,False,True,342,15,0,False,0,False,12.0,True
False,False,True,112,10,0,False,0,True,0.0,False
False,False,True,46,0,0,True,0,True,0.0,True
False,False,True,3670,367,524,True,20,False,20.0,False
False,False,True,652,149,222,True,0,True,0.0,False
False,False,True,69,10,0,True,0,True,0.0,False
False,False,True,479,4,0,False,0,False,20.0,True
False,False,True,98,0,0,True,0,True,0.0,True
False,False,True,96,0,0,True,0,True,0.0,True
False,False,True,433,18,0,False,0,False,20.0,True
True,False,True,252,48,0,False,0,True,0.0,False
False,False,True,10,8,0,True,0,True,0.0,False
False,False,False,0,2,0,True,0,True,0.0,True
False,False,True,307,11,0,True,0,True,0.0,False
False,False,True,1616,2487,437,True,1,False,9.0,True
False,False,True,371,6,1,False,1,False,20.0,True
True,False,True,2125,23,751,False,0,True,0.0,False
False,False,True,2580,69,14,True,20,False,20.0,True
False,False,True,1055,1023,4224,True,20,True,0.0,False
False,False,True,75,33300,1200000,True,20,True,0.0,False
False,False,True,1652,44,5,True,1,False,20.0,True
False,False,True,179,3,0,False,0,False,20.0,True
False,False,True,17,41900,392400,True,20,True,0.0,False
False,False,True,126,2,0,True,0,True,0.0,True
False,False,True,182,16600,581300,True,20,True,0.0,False
False,False,True,397,25,0,False,6,False,20.0,True
False,False,True,96,0,0,True,0,True,0.0,True
True,False,True,685,42,0,False,0,True,0.0,False
False,False,True,0,27100,211000,True,20,True,0.0,False
False,False,True,133,4,0,False,0,True,0.0,True
False,False,True,94,0,0,True,0,True,0.0,True
False,False,True,93,0,0,True,0,True,0.0,True
False,False,True,1034,898,393,True,8,False,20.0,True
False,False,True,30,5,1,False,1,True,0.0,False
False,False,True,86,310700,3200000,True,20,True,0.0,False
False,False,False,1,12,0,False,0,True,0.0,False
False,False,True,2705,237,542,True,20,False,20.0,True
False,True,True,137,301100,4800000,True,0,False,20.0,False
False,True,True,18,4000000,135000000,True,20,True,0.0,False
False,True,True,183,648200,13500000,True,20,True,0.0,False
True,False,False,136,7,0,False,0,True,0.0,False
False,False,True,96,0,0,True,0,True,0.0,True
False,False,True,209,6337,53400,True,20,True,0.0,False
False,False,True,1233,1803,24300,True,20,True,0.0,False
False,False,True,42,7,0,False,0,True,0.0,False
False,False,True,80,75900,1200000,True,20,True,0.0,False
False,False,True,127,59400,770300,True,20,True,0.0,False
False,False,True,42,932400,7200000,True,20,False,20.0,False
False,False,False,0,6,0,True,0,True,0.0,True
False,False,True,309,13,9,False,8,False,9.0,True
False,False,True,144,0,0,True,0,True,0.0,True
False,False,True,115,1456,21900,True,20,True,0.0,False
False,False,False,0,0,0,False,0,True,0.0,True
False,False,True,336,160,0,False,0,True,0.0,False
False,False,True,186,6,0,False,0,True,0.0,True
False,False,True,115,8,118,False,20,True,0.0,False
False,False,True,1317,29,4,False,3,False,9.0,True
False,False,True,247,8,0,False,0,False,20.0,True
False,False,True,1527,37,0,False,0,False,20.0,True
False,False,True,240,3,0,False,0,False,20.0,True
False,False,True,1420,785,9050,True,20,True,0.0,False
False,False,True,125,53,71,True,3,True,0.0,False
False,True,True,99,1500000,5400000,True,20,True,0.0,False
False,False,False,0,1,0,True,0,True,0.0,True
False,False,True,128,1,0,True,0,True,0.0,True
False,False,False,57,0,0,True,0,True,0.0,True
False,False,False,0,0,0,True,0,True,0.0,True
False,False,True,101,21,0,False,1,True,0.0,False
False,False,True,33,2128,76300,True,20,True,0.0,False
False,False,True,569,8,0,False,0,False,20.0,True
False,False,True,344,1,0,False,0,False,20.0,True
True,False,True,30,5,0,False,0,True,0.0,False
False,False,True,122,16600,253800,False,20,True,0.0,False
False,False,True,91,86700,2800000,True,20,True,0.0,False
False,False,True,59,1,0,False,0,False,4.0,True
False,False,True,908,8,0,False,0,False,12.0,True
False,False,True,443,83,30,True,0,True,0.0,False
False,False,True,117,1,0,True,0,True,0.0,True
False,False,True,536,18,0,False,0,False,20.0,True
False,False,True,7595,1664,10600,True,20,True,0.0,False
False,False,True,386,2,0,False,0,False,20.0,True
False,False,True,1116,457,3392,True,20,True,0.0,False
False,False,False,0,4,0,True,0,True,0.0,True
False,False,True,90,0,0,True,0,True,0.0,True
False,False,True,9951,592,552,True,3,False,9.0,True
False,False,True,704,34,0,False,0,False,20.0,True
False,False,True,172,106,587,True,18,True,0.0,False
False,False,False,0,0,0,True,0,True,0.0,True
False,False,True,476,1182,6485,True,20,True,0.0,False
False,False,True,100,0,0,True,0,True,0.0,True
False,False,True,790,22,0,False,0,False,20.0,True
False,False,True,383,103,12,False,0,True,0.0,False
False,False,True,52,4651,383900,True,20,True,0.0,False
False,False,True,4,3835,25100,True,20,True,0.0,False
False,False,True,15,6385,30900,True,20,True,0.0,False
False,False,True,95,66700,287600,True,20,True,0.0,False
False,False,True,2185,4095,530,True,2,False,9.0,True
False,False,False,0,0,0,True,0,True,0.0,True
False,False,True,72,0,0,True,0,True,0.0,True
False,False,True,84,0,0,False,0,False,8.0,True
False,False,True,76,0,0,True,0,True,0.0,True
False,False,True,69,37,0,True,0,True,0.0,False
False,False,True,991,31,30,True,2,False,20.0,True
False,False,True,26,75,742,True,3,True,0.0,False
False,False,True,2101,1484,258,True,2,False,9.0,True
False,False,True,141,0,0,True,0,True,0.0,True
False,False,True,706,19,0,False,0,False,20.0,True
False,False,True,1799,88,208,False,20,True,0.0,False
False,False,True,29,22,173,False,4,True,0.0,False
False,False,True,106,1,0,False,0,False,7.0,True
False,False,True,901,234,218,False,20,True,0.0,True
False,False,True,416,2,0,False,0,False,20.0,True
False,False,True,964,548,255,True,20,True,0.0,True
False,False,True,102,0,0,True,0,True,0.0,True
False,False,True,5,442800,3300000,True,20,True,0.0,False
False,False,True,152,19100,224100,True,20,True,0.0,False
False,False,True,87,0,0,False,0,True,0.0,True
False,False,True,36,62300,609900,True,20,True,0.0,False
False,False,True,3208,182,18,False,2,False,9.0,True
False,False,True,337,2,0,False,0,False,20.0,True
False,False,True,314,3,0,False,0,False,20.0,True
False,False,True,495,4,0,False,0,False,20.0,True
