verified,statuses,location,date_joined,most_recent_post,following,followers,favourites,lists,tweet_language,tweets_this_week,retweet,retweeted_count,URL works,userNameScore,avg_tweets_by_hour_of_day,avg_tweets_by_day_of_week,account_type,screen_name
1,5175,1,2009,2022,1636.0,8678.0,1819,164,1,0.0,16.0,272.0,1,0.7142857142857143,8.292,28.429,1,jenniferpaige1
1,10005,1,2011,2023,1183.0,52002.0,4450,619,1,5.0,86.0,152887.0,1,0.1764705882352941,8.333,28.571,1,ScienceByMaria
1,3371,1,2013,2023,103.0,3827219.0,673,1431,1,5.0,60.0,633836.0,1,0.3333333333333333,8.333,28.571,1,Mahrez22
1,18333,1,2008,2023,375.0,2559871.0,823,8756,10,3.0,64.0,207167.0,0,0.9166666666666666,8.292,28.429,1,Berto_Romero
1,31479,1,2008,2023,2629.0,174452.0,26979,4015,1,21.0,36.0,1780.0,1,0.8571428571428572,8.333,28.571,1,tableau
0,20578,1,2008,2023,1156.0,525.0,11175,33,1,5.0,26.0,227394.0,1,0.3333333333333333,8.292,28.429,1,curtdubya
0,3109,1,2013,0,980.0,1052.0,9481,55,0,0.0,0.0,0.0,0,0.5833333333333333,0.0,0.0,1,MirandaWX
0,9930,0,2010,2023,479.0,966794.0,11495,1400,1,4.0,26.0,663.0,0,0.5,8.333,28.571,1,mery_delcerro
0,1,0,2020,2020,0.0,4.0,0,0,1,0.0,0.0,1.0,0,0.9090909090909092,0.042,0.143,1,VertDuFerk
0,1404,0,2015,2023,367.0,146.0,128,15,1,0.0,32.0,31937.0,1,0.3,8.333,28.571,1,CraggsViv
0,30763,1,2009,2023,728.0,989.0,44129,102,1,73.0,152.0,311802.0,0,0.875,8.333,28.571,1,RayLehr
1,19156,1,2008,2023,807.0,5324.0,19213,97,1,28.0,120.0,1639.0,1,0.7692307692307692,8.333,28.571,1,kylemeredith
1,41402,0,2015,2023,1622.0,8952.0,30599,73,1,14.0,144.0,63365.0,1,0.75,8.333,28.571,1,MorningHangover
1,8527,1,2010,2023,235.0,1202376.0,159,6504,11,0.0,46.0,33395.0,0,0.875,8.25,28.286,1,dentinho
1,15828,1,2009,2023,5760.0,108157.0,42458,319,1,19.0,44.0,68372.0,1,0.9285714285714286,8.292,28.429,1,MorganOrtagus
1,3232,1,2010,2023,568.0,4598448.0,3532,10393,1,0.0,44.0,242771.0,1,0.7857142857142857,7.667,26.286,1,AaronRodgers12
0,751,1,2013,2022,255.0,157.0,5857,4,1,0.0,134.0,896167.0,0,0.0833333333333333,8.125,27.857,1,playoffhopes
0,55093,1,2012,2023,16781.0,70657.0,6517,116,1,29.0,10.0,101118.0,1,0.4285714285714286,7.708,26.429,1,jhoseva
1,31565,1,2008,2023,367.0,199507.0,4492,1028,1,8.0,28.0,573.0,1,0.1818181818181817,8.333,28.571,1,SylDay
0,1269,0,2012,2017,209.0,2512.0,139,3,8,0.0,34.0,49756.0,0,0.8,8.333,28.571,1,hakaanyildirim
0,8,0,2018,2018,25.0,0.0,0,0,1,0.0,0.0,0.0,0,0.6470588235294117,0.333,1.143,1,BlackDothan
0,58527,1,2009,2023,605.0,23248.0,1933,335,1,15.0,8.0,4442.0,1,0.9090909090909092,8.333,28.571,1,Channel933
0,2168,1,2012,2018,132.0,57329.0,167,425,13,0.0,8.0,1146.0,1,0.1333333333333333,8.208,28.143,1,MsVanessaBabe
0,2362,1,2009,2022,351.0,5800.0,6724,98,1,0.0,88.0,3513045.0,0,0.7272727272727273,8.292,28.429,1,micahsloat
0,1246,1,2012,2017,0.0,19.0,888,0,1,0.0,130.0,347696.0,0,0.0,5.458,18.714,1,KrgzSmyr
0,3033,1,2014,2022,615.0,494.0,6486,6,1,0.0,8.0,844.0,1,0.625,8.333,28.571,1,Fit2R
0,1146,1,2015,2017,105.0,67.0,8115,1,1,0.0,50.0,29812.0,0,0.6666666666666667,3.083,10.571,1,donnafarrar2
1,20716,0,2009,2023,39385.0,203406.0,6086,851,7,2.0,52.0,21281.0,1,0.5555555555555556,7.792,26.714,1,mikeruiz1
1,144581,1,2010,2023,1459.0,38580.0,41554,519,31,29.0,72.0,73734.0,1,0.8461538461538461,8.333,28.571,1,ChrisRBarron
0,3301,1,2015,2023,1054.0,726.0,5821,0,7,0.0,40.0,502630.0,0,1.0,8.25,28.286,1,jlyjenny
1,4147,1,2011,2023,164.0,1012317.0,8968,1075,1,0.0,36.0,8724.0,0,0.9333333333333332,8.333,28.571,1,FarydMondragon
0,3512,0,2009,2017,0.0,62.0,4474,1,1,0.0,138.0,467537.0,0,0.1666666666666666,5.792,19.857,1,serra56
0,4718,1,2010,2021,386.0,74.0,8509,0,1,0.0,164.0,3529728.0,0,0.4285714285714286,8.042,27.571,1,BrittBourgeois
1,9038,0,2009,2023,439.0,516041.0,2106,9516,1,16.0,62.0,210222.0,1,0.5,8.333,28.571,1,bittman
0,1333,1,2015,2023,88.0,43.0,511,1,1,3.0,122.0,465967.0,1,0.3,8.333,28.571,1,handanialoffic
0,14603,1,2009,2023,805.0,5218.0,57403,246,1,28.0,50.0,311175.0,1,0.1428571428571429,8.292,28.429,1,bookishbelle
1,5971,0,2009,2023,200.0,1705284.0,137,11411,1,2.0,14.0,3886.0,1,0.9285714285714286,8.333,28.571,1,DanicaPatrick
1,19739,1,2011,2023,934.0,98699.0,10624,578,1,0.0,38.0,21382.0,1,0.9166666666666666,8.333,28.571,1,ScottPorter
1,10947,0,2010,2023,1470.0,7803565.0,41130,5865,1,91.0,32.0,105689.0,1,0.9090909090909092,8.25,28.286,1,IGGYAZALEA
1,26605,1,2012,2023,1728.0,8870.0,12018,619,1,22.0,110.0,146959.0,1,0.1875,8.333,28.571,1,techledes
0,1172,0,2017,0,374.0,83.0,5677,0,0,0.0,0.0,0.0,0,0.1764705882352941,0.0,0.0,1,rugglespuggles
0,4991,1,2011,2023,2945.0,2151.0,27081,31,4,6.0,168.0,912059.0,1,0.2352941176470588,8.208,28.143,1,htjacks
0,11355,1,2011,2017,0.0,141.0,0,16,1,0.0,0.0,5.0,1,1.0,8.333,28.571,1,truthaholics
1,11992,1,2011,2022,1042.0,34239.0,4981,451,1,0.0,68.0,401531.0,1,0.4736842105263158,8.333,28.571,1,zannarassi
1,12432,1,2012,2023,2017.0,705044.0,8007,1430,1,2.0,42.0,120413.0,1,0.8,8.333,28.571,1,Donald_Driver80
1,58812,1,2009,2023,4397.0,157448.0,199,4934,2,75.0,42.0,67836.0,1,0.9090909090909092,8.333,28.571,1,DanLamothe
0,20212,0,2008,2023,348.0,871.0,3027,12,1,2.0,48.0,510024.0,0,0.2307692307692307,8.125,27.857,1,amaalee
0,105,1,2009,2017,0.0,4.0,18,0,1,0.0,68.0,14674.0,0,0.2307692307692307,4.25,14.571,1,jamie25e
0,915,1,2011,2022,525.0,261.0,2123,3,1,0.0,54.0,177712.0,0,0.8,8.25,28.286,1,Barb_Munoz
1,13015,1,2009,2023,1528.0,1079267.0,5868,3821,10,16.0,36.0,9442.0,1,0.5,8.333,28.571,1,JosefinaVM
0,20903,0,2011,2014,422.0,156517.0,9279,109,10,0.0,42.0,823.0,0,0.7692307692307692,4.625,15.857,1,carocamargo_1
1,8596,1,2009,2023,1074.0,81699.0,9356,644,1,8.0,40.0,1194.0,1,0.9,8.333,28.571,1,douggpound
1,29609,1,2010,2022,261.0,4884.0,21316,192,7,0.0,50.0,35428.0,1,0.4,8.25,28.286,1,tdmrussell
1,58908,1,2013,2023,1697.0,17566.0,401833,61,1,86.0,76.0,185019.0,1,0.4,8.333,28.571,1,jeramiedreyfuss
1,22,0,2009,2022,9.0,15665372.0,2,32722,15,0.0,2.0,689460.0,1,0.1428571428571429,0.917,3.143,1,Beyonce
0,2667,1,2012,2019,662.0,649.0,0,4,1,0.0,0.0,4.0,1,0.8571428571428572,8.333,28.571,1,BEIJINGMAZHU
0,17926,1,2008,2023,162.0,3505.0,2023,256,1,1.0,4.0,24793.0,1,0.4444444444444444,8.333,28.571,1,tjkelly
0,11906,1,2012,2023,1656.0,736.0,27785,60,1,0.0,76.0,18214.0,1,0.368421052631579,7.917,27.143,1,mmderosier
0,24180,0,2014,2023,442.0,375.0,48484,5,1,0.0,142.0,2454596.0,0,0.3846153846153846,6.458,22.143,1,haleygautieri
0,4662,1,2008,2021,694.0,139.0,296,1,1,0.0,24.0,33054.0,0,0.1764705882352941,7.708,26.429,1,Chanceaulmeplz
1,21910,1,2011,2023,6492.0,10689.0,25076,144,1,0.0,98.0,92396.0,1,0.3333333333333333,8.25,28.286,1,andreactually
0,1317,0,2010,0,161.0,32.0,1109,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,LuiizDlgado
0,12392,1,2009,2023,334.0,3414.0,952,67,1,27.0,20.0,19298.0,1,0.5,8.333,28.571,1,StanWongWealth
0,7251,1,2009,2022,465.0,598676.0,39,3785,9,0.0,2.0,31721.0,0,0.5714285714285714,8.333,28.571,1,carlinhoshumor
0,34684,1,2015,2017,810.0,26191.0,119,49,1,0.0,0.0,5.0,0,0.2666666666666667,8.333,28.571,1,IPierceTheLiamI
0,182,0,2016,2017,0.0,6.0,77,0,1,0.0,108.0,269937.0,0,0.5,6.458,22.143,1,FighterLeclerc
0,1237,1,2011,2023,691.0,320.0,2566,9,1,0.0,84.0,705806.0,1,0.9090909090909092,8.208,28.143,1,PamHogarth
1,1576,1,2008,2022,221.0,889580.0,595,7092,1,0.0,62.0,10933.0,1,0.75,8.333,28.571,1,derekfisher
0,98962,1,2009,2023,1399.0,808311.0,7465,690,6,3.0,42.0,55795.0,1,1.0,8.333,28.571,1,asmanadia
1,93613,1,2009,2023,1091.0,1015641.0,8121,13318,1,150.0,114.0,77580.0,0,0.7,8.333,28.571,1,davidfrum
0,15562,1,2007,2023,652.0,151.0,8212,12,1,3.0,4.0,19560.0,0,1.0,8.292,28.429,1,newyork808
0,1582,1,2015,2015,111.0,92.0,1333,1,1,0.0,56.0,555513.0,0,0.3846153846153846,3.333,11.429,1,kaylen_travis
0,22728,1,2014,2023,461.0,800.0,20060,13,1,2.0,20.0,217097.0,1,0.2307692307692307,8.292,28.429,1,steal_the_sun
0,208,0,2009,2017,0.0,144.0,11,21,1,0.0,32.0,9367.0,0,0.8666666666666667,8.333,28.571,1,BandaOtherside
1,22948,1,2014,2023,700.0,5271669.0,24004,3567,11,14.0,32.0,244857.0,1,0.1999999999999999,8.208,28.143,1,miakhalifa
0,4091,0,2010,2021,364.0,52902.0,554,200,10,0.0,10.0,637.0,1,0.9333333333333332,8.292,28.429,1,AriadneArtiles
0,3784,0,2015,2023,880.0,114.0,5981,8,1,0.0,20.0,76616.0,0,0.9166666666666666,8.292,28.429,1,JackWildcat
1,13736,1,2009,2023,244.0,157501.0,6471,2563,1,14.0,68.0,6768.0,1,0.024390243902439,8.333,28.571,1,hgse
0,31729,1,2009,2023,1147.0,742.0,104740,7,1,15.0,80.0,282994.0,0,0.0,8.292,28.429,1,LMephAO
0,9431,1,2009,0,1097.0,415.0,6114,1,0,0.0,0.0,0.0,1,0.5555555555555556,0.0,0.0,1,TYREN_FOX
0,128,0,2016,2017,0.0,1.0,61,0,1,0.0,84.0,279071.0,0,0.1999999999999999,4.583,15.714,1,KenedyBrittney
0,21756,0,2012,2018,845.0,564.0,4492,2,23,0.0,8.0,4830.0,0,0.0999999999999999,7.875,27.0,1,kammamayee
0,2631,1,2008,2023,235.0,1584.0,1536,84,1,0.0,54.0,723683.0,0,0.2857142857142857,8.333,28.571,1,GinaDebogovich
1,13178,1,2010,2023,148.0,1857060.0,732,2099,1,9.0,54.0,295197.0,0,0.8,8.333,28.571,1,RahulBose1
1,2760,0,2009,2023,284.0,1387996.0,1618,6621,1,0.0,36.0,1220.0,0,0.9166666666666666,8.333,28.571,1,NickSwisher
0,280,1,2018,2018,21.0,20.0,6,0,5,0.0,156.0,9752.0,0,0.4117647058823529,6.917,23.714,1,Bastardisemibl1
0,3069,1,2012,2022,343.0,54.0,5510,0,1,0.0,0.0,0.0,0,0.0,8.333,28.571,1,AKozmo10
0,65113,1,2010,2023,48874.0,193144.0,39,1366,1,50.0,0.0,6.0,1,0.7272727272727273,8.333,28.571,1,trevorhlund
0,91554,0,2012,2023,1428.0,929.0,88563,0,1,200.0,178.0,326793.0,0,0.4444444444444444,8.333,28.571,1,JayMerold
0,181,0,2016,2017,0.0,0.0,74,1,1,0.0,114.0,345679.0,0,0.4666666666666667,6.292,21.571,1,HammerHuimurphy
0,19172,1,2013,0,298.0,1386.0,12090,3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,PHILOCALYLOUIS
1,8350,1,2008,2023,2495.0,217923.0,13813,821,1,3.0,118.0,541543.0,0,0.7272727272727273,8.333,28.571,1,cindi_leive
0,2419,1,2017,2022,141.0,130.0,4352,0,1,0.0,64.0,2944476.0,0,0.0833333333333333,7.917,27.143,1,solorio_ruby
0,2368,0,2018,0,495.0,6799.0,19559,31,0,0.0,0.0,0.0,1,0.25,0.0,0.0,1,tyahamoy
0,42038,0,2009,2023,53.0,139745.0,49127,350,8,19.0,24.0,60969.0,0,0.8,8.333,28.571,1,Aslanews
0,1292,0,2009,2021,808.0,73.0,363,4,1,0.0,52.0,503871.0,0,0.0999999999999999,8.167,28.0,1,guardgal87
1,3879,1,2011,2023,135.0,1694328.0,732,3474,1,2.0,84.0,30873.0,0,0.1333333333333333,8.25,28.286,1,KPBofficial
0,266,0,2016,2017,0.0,0.0,129,0,1,0.0,130.0,57102.0,0,0.5333333333333333,6.917,23.714,1,RebbecaLevel
1,38419,1,2009,2023,951.0,280197.0,2566,7065,13,20.0,140.0,41301.0,1,0.0,8.292,28.429,1,Eguchinn
0,1335,1,2016,2022,593.0,223.0,3167,3,1,0.0,48.0,105565.0,0,0.0666666666666666,8.25,28.286,1,avagabondblonde
0,22110,1,2010,2022,170.0,1082981.0,643,1690,1,0.0,0.0,639.0,1,0.5,8.333,28.571,1,v_concepcion
1,70079,1,2011,2023,9494.0,1308149.0,96347,1685,1,6.0,30.0,51913.0,1,0.6111111111111112,8.333,28.571,1,Kat_McNamara
0,9342,1,2011,2023,1632.0,5671.0,1461,160,1,0.0,22.0,488.0,1,0.2857142857142857,8.333,28.571,1,CarlsonNews
0,657,1,2015,2022,105.0,53.0,8,3,1,0.0,0.0,4267.0,1,0.25,8.25,28.286,1,Mcsketchwork
0,108138,1,2009,2022,3724.0,1499.0,46671,9,3,0.0,76.0,149448.0,0,0.0,8.333,28.571,1,NoDaysOff_J
0,4496,1,2016,2023,460.0,413.0,23065,0,1,2.0,156.0,2778523.0,0,0.0,7.958,27.286,1,uhhemmy
0,767,1,2008,2022,82.0,47.0,449,1,2,0.0,138.0,494142.0,0,0.75,5.833,20.0,1,mananvaidya
0,847,1,2014,2017,0.0,5.0,783,1,1,0.0,192.0,64267.0,1,0.25,8.0,27.429,1,TiemannoJsan
0,44455,1,2013,2023,395.0,580.0,61669,4,1,36.0,188.0,1698068.0,0,0.0833333333333333,8.167,28.0,1,ChristYHer98
1,19699,1,2009,2023,621.0,1982187.0,162,6110,1,0.0,110.0,9163.0,0,0.9090909090909092,7.833,26.857,1,NeNeLeakes
1,104876,1,2009,2023,508.0,901978.0,22691,1462,1,72.0,108.0,65049.0,1,0.7692307692307692,8.333,28.571,1,suchetadalal
0,1083,1,2008,2023,418.0,2899.0,4768,46,1,5.0,86.0,427005.0,1,0.1999999999999999,8.042,27.571,1,shecantdraw
1,5487,1,2008,2023,4073.0,11350.0,48969,308,4,12.0,116.0,237315.0,0,0.9333333333333332,8.333,28.571,1,LaurenDezenski
0,1467,1,2014,2023,1031.0,205.0,2247,11,1,0.0,16.0,49135.0,1,0.1333333333333333,8.292,28.429,1,Dramos021
0,2303,1,2016,2023,42.0,30.0,13338,2,1,0.0,116.0,760978.0,0,0.1666666666666666,8.167,28.0,1,moonhubris
0,10007,1,2009,2023,751.0,44569.0,18168,524,1,14.0,24.0,3295.0,1,0.8333333333333334,8.333,28.571,1,LAPolicePursuit
0,5324,1,2016,2023,238.0,261.0,26347,0,10,8.0,136.0,1421882.0,0,0.2222222222222222,7.75,26.571,1,1ukasvn
1,4656,0,2009,2023,565.0,839938.0,4831,1991,1,0.0,62.0,44646.0,1,0.7272727272727273,8.292,28.429,1,alikrieger
0,186183,1,2013,2023,2348.0,1080.0,40548,44,1,173.0,190.0,303168.0,0,0.625,8.292,28.429,1,graple12
0,151,0,2016,2017,0.0,1.0,83,0,9,0.0,110.0,261627.0,0,0.0,5.542,19.0,1,lohmann_mariel
0,4427,0,2009,2023,725.0,103.0,5453,7,1,4.0,168.0,590125.0,0,0.0,8.208,28.143,1,dema2878
1,62066,1,2011,2023,470.0,2475.0,544,138,1,41.0,190.0,234366.0,1,0.7777777777777778,8.333,28.571,1,mingoramirezjr
1,18520,1,2009,2023,1127.0,381556.0,12622,312,4,43.0,78.0,143348.0,1,0.1818181818181817,8.292,28.429,1,RyanDestiny
0,6886,0,2011,0,371.0,76.0,3170,2,0,0.0,0.0,0.0,0,0.6666666666666667,0.0,0.0,1,A_L_ebear
0,89,1,2018,2019,76.0,79.0,25,0,1,0.0,18.0,675.0,0,0.6666666666666667,3.583,12.286,1,ModelsPv
0,110,0,2015,2017,0.0,141.0,5,1,1,0.0,62.0,56682.0,0,0.25,3.875,13.286,1,Airz_Dynamic
0,3010,1,2013,2018,185.0,245.0,2269,7,1,0.0,0.0,15.0,1,0.7894736842105263,8.333,28.571,1,Love2Style4UFas
1,6732,1,2011,2021,233.0,1424299.0,1755,1402,15,0.0,64.0,617542.0,1,0.3571428571428571,8.167,28.0,1,benmendy23
0,27112,1,2010,2023,2104.0,2343.0,75368,81,1,51.0,32.0,175497.0,0,0.125,8.333,28.571,1,Hodl8333
0,5140,1,2012,2023,342.0,183.0,56985,1,1,0.0,136.0,3579361.0,0,0.7272727272727273,7.792,26.714,1,bria_garcia
1,14261,0,2012,2023,15577.0,137856.0,14425,312,16,4.0,64.0,6732.0,0,0.75,8.333,28.571,1,vladiluxuria
0,11230,1,2017,2023,3191.0,1751.0,5277,5,1,63.0,52.0,101148.0,1,0.1333333333333333,8.333,28.571,1,maronthestrip10
0,776,0,2015,0,0.0,0.0,284,0,0,0.0,0.0,0.0,0,0.1666666666666666,0.0,0.0,1,feelingsoutz
0,120,0,2016,2017,0.0,1.0,47,0,1,0.0,84.0,252517.0,0,0.7692307692307692,4.75,16.286,1,kymberly_winn
0,799,0,2010,2023,474.0,27.0,649,2,1,0.0,64.0,1789405.0,0,0.2666666666666667,8.292,28.429,1,Ella1Sanchez_48
1,71833,0,2009,2023,2322.0,38212.0,3457,1029,1,14.0,150.0,52704.0,0,0.3571428571428571,8.333,28.571,1,McCormackJohn
1,6420,1,2013,2023,831.0,52797.0,17902,156,1,5.0,28.0,453474.0,0,0.9166666666666666,8.333,28.571,1,Bruce_LeVell
1,4090,1,2010,2023,619.0,1137716.0,3613,1375,1,0.0,18.0,66596.0,0,0.75,8.333,28.571,1,albiemorkel
0,390,1,2011,2017,0.0,87.0,20,1,1,0.0,102.0,25405.0,1,0.0,8.042,27.571,1,BahjasWIFE
0,3445,1,2012,2022,662.0,194.0,2657,2,1,0.0,26.0,86619.0,0,0.4666666666666667,8.042,27.571,1,cassidymariem10
0,12273,1,2011,2023,1385.0,585.0,35960,7,15,43.0,14.0,59128.0,0,0.1428571428571429,8.333,28.571,1,arznasun1
0,3231,0,2013,2018,458.0,145.0,2204,2,1,0.0,120.0,275709.0,0,0.3333333333333333,5.417,18.571,1,rajme082_rajesh
1,11730,1,2008,2023,1092.0,3203404.0,3721,27276,1,4.0,58.0,16544.0,1,0.9166666666666666,8.333,28.571,1,TonyRobbins
0,4068,0,2013,2023,15.0,3130979.0,782,253,1,0.0,48.0,120091.0,0,0.9090909090909092,8.292,28.429,1,NayantharaU
0,395581,1,2009,2023,1945.0,2485.0,7595,68,1,200.0,120.0,73649.0,1,0.6,8.333,28.571,1,ebuoe
1,70916,1,2009,2023,743.0,192564.0,111139,1963,10,43.0,22.0,7863.0,1,0.9,8.292,28.429,1,GonCuriel
1,8176,0,2011,2023,390.0,577111.0,1331,0,13,0.0,106.0,200863.0,1,0.0,8.333,28.571,1,marieiitoyo
0,21168,1,2011,2023,1993.0,900.0,1021,37,1,4.0,16.0,114028.0,1,0.0588235294117647,8.292,28.429,1,BorderNewsJunki
0,83,0,2017,2017,0.0,3.0,52,0,15,0.0,62.0,144053.0,0,0.0,3.125,10.714,1,nwpkwjumkdtnhl1
0,69790,0,2016,2020,48785.0,106720.0,104892,346,1,0.0,162.0,1222625.0,1,0.6,8.25,28.286,1,USANEWS007
1,8631,1,2008,2023,5125.0,4158380.0,3205,7028,1,2.0,50.0,18951.0,1,0.9090909090909092,8.333,28.571,1,KeithUrban
0,122,0,2017,2017,0.0,0.0,79,0,18,0.0,86.0,329998.0,0,0.0,4.25,14.571,1,qsircsdeqwefc91
1,7456,1,2012,2023,769.0,187930.0,4134,153,1,6.0,32.0,16971.0,1,0.5263157894736843,8.333,28.571,1,nadinewnjeim
0,3336,1,2012,2023,485.0,805.0,616,13,1,1.0,6.0,4624.0,1,0.1428571428571429,8.333,28.571,1,EnigmaFotos
0,926,1,2009,2023,4047.0,134187.0,74114,1675,1,24.0,50.0,86387.0,1,0.1875,7.75,26.571,1,JosieLong
0,4762,1,2011,2020,76.0,40.0,1650,0,7,0.0,20.0,50091.0,1,0.1666666666666666,8.0,27.429,1,chakinno_baby
0,306,0,2011,2017,0.0,4.0,166,0,1,0.0,130.0,358445.0,0,0.2105263157894736,5.417,18.571,1,DiazJgdd
0,38880,1,2014,2023,695.0,688.0,177284,8,1,200.0,32.0,76310.0,1,0.25,8.333,28.571,1,BGhimself
0,24371,0,2011,2023,679.0,702.0,223,1,1,2.0,190.0,1141405.0,0,0.0,8.083,27.714,1,Kaitlandregine
1,1314,0,2016,2023,434.0,250221.0,8069,224,1,4.0,80.0,276415.0,1,0.9166666666666666,8.083,27.714,1,BellaRamsey
1,22012,1,2009,2023,1649.0,6753.0,5346,465,1,21.0,102.0,100088.0,1,0.1666666666666666,8.333,28.571,1,Swiftstories
0,49575,1,2009,2023,907.0,6963.0,123778,96,1,42.0,24.0,18734.0,1,1.0,8.292,28.429,1,DomesticDan
0,9071,1,2010,2023,285.0,220.0,9223,3,1,1.0,36.0,124435.0,0,0.1333333333333333,8.083,27.714,1,Charleyy_Louise
0,2610,1,2018,2022,350.0,332.0,1517,0,16,0.0,50.0,371287.0,0,0.0,7.875,27.0,1,Oned1r3c7ioner
1,29781,1,2010,2023,1500.0,948265.0,11579,1999,10,13.0,28.0,15128.0,1,0.7058823529411764,8.333,28.571,1,sandraecheverr
0,197,1,2009,2022,317.0,37.0,283,0,1,0.0,96.0,218006.0,0,0.9285714285714286,8.125,27.857,1,ThomasKBaldwin
1,4730,0,2009,2022,237.0,1893049.0,1364,6745,1,0.0,8.0,547583.0,1,0.0,8.333,28.571,1,GUBLERNATION
1,19429,1,2011,2023,2378.0,1933555.0,27488,2336,1,25.0,44.0,561043.0,1,0.9166666666666666,8.292,28.429,1,DoveCameron
0,3462,1,2010,2019,15.0,6129.0,123,146,1,0.0,200.0,24154.0,1,0.0,8.333,28.571,1,elasticvapor
1,30441,1,2009,2023,6071.0,446566.0,14168,1106,1,32.0,0.0,496.0,1,0.5333333333333333,8.333,28.571,1,OUTDChannel
0,8078,1,2011,2017,0.0,185.0,5003,4,1,0.0,122.0,293373.0,0,0.0,5.083,17.429,1,cackjoster
1,267393,1,2011,2023,5686.0,4160.0,144372,133,1,200.0,124.0,11885.0,1,0.1923076923076923,8.333,28.571,1,brandonsblog
0,39102,1,2009,0,205.0,2396.0,22844,82,0,0.0,0.0,0.0,0,0.5,0.0,0.0,1,SPEEROTHEKID
1,8945,1,2013,2023,2274.0,62195.0,16264,0,1,5.0,80.0,39884.0,1,0.4166666666666666,8.25,28.286,1,BoutrousTed
1,65101,1,2009,2023,91.0,462702.0,79485,422,1,28.0,40.0,1823.0,1,0.6470588235294117,7.667,26.286,1,MilanChrisGordy
1,10740,0,2009,2023,89.0,1200393.0,774,9321,1,8.0,66.0,11061.0,1,0.5,8.333,28.571,1,kevinwoo91
0,11089,0,2011,2017,0.0,487.0,33,1,1,0.0,48.0,10406.0,0,0.0769230769230768,8.167,28.0,1,Pistols_Pumps
0,920,1,2015,2019,888.0,413.0,2601,4,1,0.0,44.0,2373.0,0,0.9090909090909092,8.292,28.429,1,614_Spirits
0,32062,1,2009,2023,152.0,77917.0,2262,222,1,0.0,10.0,1204.0,1,0.9090909090909092,8.333,28.571,1,dannieriel
0,18860,1,2009,0,1394.0,1038.0,58965,90,0,0.0,0.0,0.0,1,0.1428571428571429,0.0,0.0,1,editor_caro
0,95,0,2016,2023,25.0,2.0,80,1,1,0.0,52.0,373217.0,0,0.4,3.917,13.429,1,jason_fray
0,48438,0,2017,2023,471.0,51288.0,61852,921,23,0.0,10.0,333.0,0,0.4583333333333333,8.333,28.571,1,LordCatoshi
1,11407,0,2009,2023,695.0,55728.0,323,789,1,2.0,18.0,135253.0,1,0.9166666666666666,8.333,28.571,1,Brian_Atwood
0,96,0,2017,2017,0.0,0.0,15,0,3,0.0,64.0,56157.0,0,0.9090909090909092,3.333,11.429,1,YukHertner
1,9484,1,2009,2023,762.0,1124847.0,13194,3804,1,1.0,26.0,8342.0,0,0.7272727272727273,8.333,28.571,1,leonalewis
0,41214,1,2013,2023,2334.0,94328.0,176177,80,1,104.0,30.0,88033.0,1,0.6,8.083,27.714,1,AdorableGirlRed
0,4423,1,2009,2023,917.0,977.0,3380,14,1,0.0,24.0,8320.0,1,0.75,8.333,28.571,1,katemickere
0,4857,1,2015,2023,214.0,169.0,14402,4,1,1.0,122.0,1631964.0,1,0.3333333333333333,8.042,27.571,1,isarey21
0,15143,1,2014,2023,1961.0,1317.0,19076,79,1,1.0,44.0,41695.0,1,0.6923076923076923,8.25,28.286,1,MaryGenevaNYC
1,7564,0,2011,2023,245.0,982333.0,760,1685,1,0.0,22.0,64347.0,0,0.7692307692307692,8.333,28.571,1,wilfriedzaha
0,66105,1,2012,2023,4371.0,1225.0,69628,27,1,14.0,128.0,1372125.0,1,0.1666666666666666,8.292,28.429,1,ndintelman34
0,528,0,2012,2014,0.0,320438.0,0,421,10,0.0,4.0,369.0,0,0.1538461538461538,8.292,28.429,1,ArizagaAngie
0,768,1,2013,2023,784.0,180.0,2730,1,1,4.0,38.0,52140.0,0,0.125,8.292,28.429,1,xoxoheborah
0,1549,1,2014,2020,901.0,449.0,1445,17,11,0.0,82.0,2765.0,1,0.1875,8.333,28.571,1,VAPremierHealth
0,161,0,2016,2017,0.0,0.0,58,0,2,0.0,108.0,291540.0,0,0.3333333333333333,5.917,20.286,1,ToxicJanettachr
0,0,0,2022,0,1.0,22.0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,1,PeterRdeV
0,647,1,2013,2019,472.0,634.0,766,12,1,0.0,8.0,5345.0,0,0.6470588235294117,8.333,28.571,1,sparkyextract
0,1984,1,2017,2023,154.0,787.0,8778,1,1,2.0,0.0,11.0,1,0.6153846153846154,8.333,28.571,1,RenniFox
0,6469,1,2010,2023,4174.0,1133.0,16563,38,1,6.0,24.0,114564.0,0,0.7692307692307692,8.333,28.571,1,davidestearns
1,3594,0,2011,2023,59.0,1939761.0,1896,7100,13,15.0,50.0,54786.0,1,0.0,8.333,28.571,1,becky_bekiko
0,27572,0,2011,0,334.0,533.0,2049,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,nrfshra
0,300,0,2017,2017,0.0,1.0,145,5,1,0.0,138.0,136571.0,0,0.0,6.708,23.0,1,ihmgyxqujbwvtq1
